tsg_set,class,definition,clase,definición
2,DOID:0081281,"An IDH-mutant, and 1p/19q-codeleted oligodendroglioma that is characterized as a well differentiated tumor lacking anaplastic features (brisk mitotic activity, microvascular proliferation, necrosis).",DOID:0081281,"Un oligodendroglioma mutante IDH y 1p/19q codificado que se caracteriza por ser un tumor bien diferenciado que carece de características anaplásicas (actividad mitótica rápida, proliferación microvascular, necrosis)."
2,DOID:0081282,"An IDH-mutant, and 1p/19q-codeleted oligodendroglioma that is characterized as grade 3 tumors associated with a more rapid growth. Grade 3 tumors appear to have abnormalities on chromosomes 9 or 10, along with unusual amounts of growth factors and proteins, which are thought to contribute to the more rapid growth of these gliomas.",DOID:0081282,"Un oligodendroglioma mutante IDH y 1p/19q-codificado que se caracteriza por ser un tumor de grado 3 asociado a un crecimiento más rápido. Los tumores de grado 3 parecen presentar anomalías en los cromosomas 9 o 10, junto con cantidades inusuales de factores de crecimiento y proteínas, que se cree que contribuyen al crecimiento más rápido de estos gliomas."
2,DOID:0081283,A central nervous system benign neoplasm that is characterized by the presence of astrocytes that line vascular and hyalinized pseudopapillae.,DOID:0081283,Neoplasia benigna del sistema nervioso central que se caracteriza por la presencia de astrocitos que recubren pseudopapilas vasculares e hialinizadas.
2,DOID:0081284,A central nervous system benign neoplasm that is characterized by the presence of neurocytes forming pseudorosettes and astrocytes which contain Rosenthal fibers.,DOID:0081284,Neoplasia benigna del sistema nervioso central que se caracteriza por la presencia de neurocitos que forman pseudorosetas y astrocitos que contienen fibras de Rosenthal.
2,DOID:0081285,A central nervous system benign neoplasm that is characterized by a dinucleotide mutation at codon 385 of the PDGFR gene. It usually occurs in the septum pellucidum but has also been described in the corpus callosum and periventricular white matter of the lateral ventricle. It is composed of oligodendrocyte-like cells in a prominent myxoid stroma.,DOID:0081285,Neoplasia benigna del sistema nervioso central que se caracteriza por una mutación dinucleotídica en el codón 385 del gen PDGFR. Suele aparecer en el septum pellucidum
2,DOID:0081286,A central nervous system embryonal tumor that is characterized by the presence of multilayered rosette formation and typically the presence of amplification of the C19MC region on chromosome 19 (19q13.42) or rarely a DICER1 mutation.,DOID:0081286,Tumor embrionario del sistema nervioso central que se caracteriza por la presencia de formación de rosetas multicapa y típicamente la presencia de amplificación de la región C19MC en el cromosoma 19 (19q13.42) o raramente una mutación DICER1.
2,DOID:0081287,A white sponge nevus that has_material_basis_in heterozygous mutation in the keratin-4 gene (KRT4) on chromosome 12q13.,DOID:0081287,Un nevus esponjoso blanco que presenta herencia autosómica recesiva con una mutación heterocigota en el gen de la queratina-4 (KRT4) en el cromosoma 12q13.
2,DOID:0081288,A white sponge nevus that has_material_basis_in heterozygous mutation in the KRT13 gene on chromosome 17q21.,DOID:0081288,Un nevus en esponja blanca que presenta una mutación heterocigota en el gen KRT13 del cromosoma 17q21.
1,DOID:0081289,A craniosynostosis that is characterized by radiohumeral synostosis present from the perinatal period.,DOID:0081289,Una craneosinostosis que se caracteriza por una sinostosis radiohumeral presente desde el período perinatal.
2,DOID:0081290,"An Antley-Bixler syndrome that has_material_basis_in heterozygous mutation in a fibroblast growth factor receptor gene, FGFR2, on chromosome 10q26 and is an exclusively skeletal form of Antley-Bixler syndrome.",DOID:0081290,"Síndrome de Antley-Bixler que presenta una mutación heterocigota en un gen receptor del factor de crecimiento de fibroblastos, FGFR2, en el cromosoma 10q26 y es una forma exclusivamente esquelética del síndrome de Antley-Bixler."
2,DOID:0081291,"A tauopathy that is characterized by an abundance of hyperphosphorylated tau protein in neurons, astrocytes and cell processes around blood vessels and that is associated with repetitive head impacts or exposure to blast waves.",DOID:0081291,"Una tauopatía que se caracteriza por una abundancia de proteína tau hiperfosforilada en neuronas, astrocitos y procesos celulares alrededor de los vasos sanguíneos y que está asociada a impactos repetitivos en la cabeza o a la exposición a ondas expansivas."
2,DOID:0081292,"A brain disease that is characterized by brain dysfunction caused by an outside force, usually a violent blow to the head.",DOID:0081292,"Enfermedad cerebral que se caracteriza por una disfunción cerebral causada por una fuerza externa, generalmente un golpe violento en la cabeza."
2,DOID:0081293,A mucoepidermoid carcinoma located_in the salivary gland.,DOID:0081293,Un carcinoma mucoepidermoide localizado en la glándula salival.
2,DOID:0081294,"A neurodegenerative disease that is characterized by a wide range of clinical manifestations, including pyramidal and extrapyramidal symptoms, cerebellar ataxia, cognitive decline and dementia, peripheral neuropathy, and autonomic dysfunction, and that has_material_basis_in heterozygous repeat expansion (CGG) in the 5-prime untranslated region of the NOTCH2NLC gene on chromosome 1q21.",DOID:0081294,"Enfermedad neurodegenerativa que se caracteriza por una amplia gama de manifestaciones clínicas, incluidos síntomas piramidales y extrapiramidales, ataxia cerebelosa, deterioro cognitivo y demencia, neuropatía periférica y disfunción autonómica, y que presenta una expansión de repetición heterocigota (CGG) en la región no traducida 5-prime del gen NOTCH2NLC en el cromosoma 1q21."
2,DOID:0081295,An essential tremor that is characterized by adult-onset kinetic and/or postural tremor usually affecting the upper limbs and that has_material_basis_in heterozygous trinucleotide GGC repeat expansion in the 5-prime untranslated region of the NOTCH2NLC gene on chromosome 1q21.,DOID:0081295,Temblor esencial que se caracteriza por temblor cinético y/o postural de aparición en la edad adulta que suele afectar a las extremidades superiores y que presenta una expansión heterocigótica de repetición de trinucleótidos GGC en la región 5-prime no traducida del gen NOTCH2NLC en el cromosoma 1q21.
2,DOID:0081296,"A myopathy that is characterized by progressive external ocular, facial and pharyngeal muscle weakness, leading to variable degrees of ptosis, ophthalmoparesis, facial muscle atrophy, dysarthria and dysphagia, as well as distal muscle weakness and atrophy of lower and upper extremities.",DOID:0081296,"Miopatía que se caracteriza por una debilidad progresiva de los músculos oculares externos, faciales y faríngeos, que conduce a grados variables de ptosis, oftalmoparesia, atrofia muscular facial, disartria y disfagia, así como debilidad muscular distal y atrofia de las extremidades inferiores y superiores."
2,DOID:0081297,"An oculopharyngodistal myopathy that is characterized by adult-onset ptosis, external ophthalmoplegia, facial muscle weakness, distal limb muscle weakness and atrophy, and pharyngeal involvement, resulting in dysphagia and dysarthria, and that has_material_basis_in heterozygous trinucleotide repeat expansion (CGG) in the 5-prime untranslated region of the LRP12 gene on chromosome 8q22.",DOID:0081297,"Una miopatía oculofaringodistal que se caracteriza por ptosis de inicio en la edad adulta, oftalmoplejia externa, debilidad muscular facial, debilidad y atrofia muscular de las extremidades distales, y afectación faríngea, que provoca disfagia y disartria, y que presenta herencia autosómica recesiva en la región 5-prime no traducida del gen LRP12 en el cromosoma 8q22."
2,DOID:0081298,"An oculopharyngodistal myopathy that is characterized by onset of distal muscle weakness, mainly of the lower limbs, and/or ophthalmoplegia in the second or third decades of life, and that has_material_basis_in heterozygous trinucleotide repeat expansion (GGC(n)) in the 5-prime untranslated region (UTR) of the GIPC1 gene on chromosome 19p13.",DOID:0081298,"Una miopatía oculofaringodistal que se caracteriza por la aparición de debilidad muscular distal, principalmente de las extremidades inferiores, y/o oftalmoplejía en la segunda o tercera décadas de la vida, y que tiene como base una expansión heterocigótica de repetición de trinucleótidos (GGC(n)) en la región no traducida (UTR) 5-prima del gen GIPC1 en el cromosoma 19p13."
2,DOID:0081299,"An oculopharyngodistal myopathy that is characterized by progressive muscle weakness with ocular, facial, pharyngeal, and distal limb involvement, resulting in dysarthria and gait difficulties and that has_material_basis_in heterozygous trinucleotide repeat expansion (CGG) in the 5-prime untranslated region (UTR) of the NOTCH2NLC gene on chromosome 1q21.",DOID:0081299,"Una miopatía oculofaringodistal que se caracteriza por debilidad muscular progresiva con afectación ocular, facial, faríngea y de las extremidades distales, que provoca disartria y dificultades para caminar y que tiene como base una expansión heterocigótica de repetición de trinucleótidos (CGG) en la región no traducida (UTR) 5-prima del gen NOTCH2NLC en el cromosoma 1q21."
2,DOID:0081300,"An oculopharyngodistal myopathy that is characterized by progressive ptosis, ophthalmoparesis, facial and masseter weakness, and muscle weakness of the distal limbs and that has_material_basis_in heterozygous trinucleotide repeat expansion (CGG) in the 5-prime untranslated region (UTR) of the RILPL1 gene on chromosome 12q24.",DOID:0081300,"Una miopatía oculofaringodistal que se caracteriza por ptosis progresiva, oftalmoparesia, debilidad facial y de los maseteros, y debilidad muscular de las extremidades distales y que presenta una expansión heterocigótica de repetición de trinucleótidos (CGG) en la región no traducida (UTR) 5-prima del gen RILPL1 en el cromosoma 12q24."
2,DOID:0081301,"A syndromic intellectual disability that is characterized by global developmental delay, mildly impaired intellectual development, ophthalmologic anomalies, microcephaly or relative microcephaly, hearing loss, and characteristic facial features, and that has_material_basis_in heterozygous mutation in the MTSS2 gene on chromosome 16q22.",DOID:0081301,"Discapacidad intelectual sindrómica que se caracteriza por retraso global del desarrollo, deterioro leve del desarrollo intelectual, anomalías oftalmológicas, microcefalia o microcefalia relativa, pérdida de audición y rasgos faciales característicos, y que presenta una mutación heterocigota en el gen MTSS2 del cromosoma 16q22."
